packet_index,label,kitsune_tanh_rmse,tenko_node_score
28330,0,0.003126,0.003126
28340,0,0.003431,0.004440
28350,0,0.008920,0.005563
28360,0,0.003993,0.003993
28370,0,0.004346,0.004047
28380,0,0.002882,0.005770
28390,0,0.005035,0.005770
28400,0,0.002826,0.003342
28410,0,0.003675,0.003608
28420,0,0.003036,0.003341
28430,0,0.014495,0.049283
28440,0,0.003508,0.003759
28450,0,0.007382,0.006803
28460,0,0.006176,0.005767
28470,0,0.004079,0.005562
28480,0,0.003992,0.004855
28490,0,0.006592,0.006592
28500,0,0.003848,0.003848
28510,0,0.004290,0.004272
28520,0,0.022639,0.005770
28530,0,0.003640,0.005770
28540,0,0.005234,0.005769
28550,0,0.011079,0.011078
28560,0,0.011086,0.011086
28570,0,0.003299,0.016701
28580,0,0.003891,0.003891
28590,0,0.006550,0.006803
28600,0,0.006089,0.006062
28610,0,0.009222,0.239319
28620,0,0.008408,0.239216
28630,0,0.009341,0.013949
28640,0,0.004226,0.003815
28650,0,0.008574,0.239061
28660,0,0.002660,0.003341
28670,0,0.009317,0.238958
28680,0,0.002791,0.005555
28690,0,0.003621,0.003341
28700,0,0.011958,0.013931
28710,0,0.014321,0.013930
28720,0,0.003447,0.003334
28730,0,0.007792,0.006804
28740,0,0.003875,0.051093
28750,0,0.004675,0.004675
28760,0,0.006389,0.006804
28770,0,0.004140,0.002070
28780,0,0.004104,0.004104
28790,0,0.009085,0.238629
28800,0,0.004233,0.004262
28810,0,0.004057,0.004057
28820,0,0.002565,0.005762
28830,0,0.003174,0.005550
28840,0,0.003273,0.003572
28850,0,0.004048,0.004048
28860,0,0.004704,0.004704
28870,0,0.004038,0.002019
28880,0,0.002865,0.003340
28890,0,0.003503,0.003564
28900,0,0.004233,0.004233
28910,0,0.003369,0.005759
28920,0,0.002601,0.005758
28930,0,0.005930,0.005757
28940,0,0.002633,0.003069
28950,0,0.003377,0.003710
28960,0,0.003626,0.003626
28970,0,0.006215,0.003807
28980,0,0.008194,0.015706
28990,0,0.003670,0.005756
29000,0,0.004228,0.002114
29010,0,0.004073,0.004073
29020,0,0.004234,0.004234
29030,0,0.003612,0.003340
29040,0,0.003415,0.003415
29050,0,0.004216,0.004058
29060,0,0.007085,0.006804
29070,0,0.003614,0.005753
29080,0,0.002650,0.005752
29090,0,0.004164,0.002966
29100,0,0.003881,0.001940
29110,0,0.005612,0.014297
29120,0,0.002639,0.005751
29130,0,0.002883,0.002883
29140,0,0.004255,0.004255
29150,0,0.003645,0.003339
29160,0,0.006815,0.006804
29170,0,0.008964,0.028127
29180,0,0.005796,0.013919
29190,0,0.006490,0.006490
29200,0,0.003618,0.005748
29210,0,0.022006,0.011766
29220,0,0.004903,0.010044
29230,0,0.005075,0.005197
29240,0,0.004597,0.004597
29250,0,0.003685,0.003910
29260,0,0.003085,0.129647
29270,0,0.002551,0.005747
29280,0,0.004776,0.005746
29290,0,0.004221,0.004000
29300,0,0.002673,0.003339
29310,0,0.008914,0.005537
29320,0,0.004865,0.032214
29330,0,0.003191,0.003339
29340,0,0.646540,0.194570
29350,0,0.013361,0.163755
29360,0,0.007618,0.005540
29370,0,0.008135,0.238275
29380,0,0.066907,0.025357
29390,0,0.041560,0.041390
29400,0,0.009181,0.013908
29410,0,0.004234,0.004234
29420,0,0.009280,0.013905
29430,0,0.008571,0.238044
29440,0,0.009978,0.013896
29450,0,0.006633,0.006803
29460,0,0.004262,0.004081
29470,0,0.003977,0.003977
29480,0,0.005951,0.005744
29490,0,0.003457,0.003339
29500,0,0.002656,0.003339
29510,0,0.003646,0.003339
29520,0,0.008790,0.006064
29530,0,0.008224,0.005567
29540,0,0.003169,0.004758
29550,0,0.004054,0.097532
29560,0,0.007810,0.030267
29570,0,0.002939,0.005743
29580,0,0.003420,0.003420
29590,0,0.004590,0.029942
29600,0,0.002815,0.003339
29610,0,0.002638,0.003338
29620,0,0.003254,0.002985
29630,0,0.004233,0.004258
29640,0,0.003892,0.004467
29650,0,0.007515,0.007515
29660,0,0.004063,0.004063
29670,0,0.003370,0.003339
29680,0,0.003188,0.005740
29690,0,0.999959,0.060551
29700,0,0.002647,0.003338
29710,0,0.003668,0.003721
29720,0,0.006496,0.006802
29730,0,0.005704,0.006801
29740,0,0.003880,0.057334
29750,0,0.011872,0.005580
29760,0,0.006057,0.028075
29770,0,0.003210,0.003210
29780,0,0.004700,0.005578
29790,0,0.002906,0.002838
29800,0,0.004281,0.004281
29810,0,0.003722,0.003612
29820,0,0.006605,0.006800
29830,0,0.003822,0.043954
29840,0,0.016419,0.028035
29850,0,0.008481,0.028011
29860,0,0.005257,0.005249
29870,0,0.003104,0.003338
29880,0,0.014410,0.153642
29890,0,0.004367,0.042213
29900,0,0.002973,0.005734
29910,0,0.002620,0.005733
29920,0,0.003220,0.005733
29930,0,0.002658,0.003338
29940,0,0.003103,0.003338
29950,0,0.005086,0.005575
29960,0,0.004233,0.004228
29970,0,0.004886,0.005731
29980,0,0.005283,0.005260
29990,0,0.005354,0.005307
30000,1,0.002947,0.002947
30010,1,0.003745,0.003745
30020,1,0.014480,0.003339
30030,1,0.003043,0.003570
30040,1,0.013811,0.003343
30050,1,0.003287,0.003173
30060,1,0.042688,0.028595
30070,1,0.021358,0.021115
30080,1,0.059169,0.024811
30090,1,0.005257,0.003714
30100,1,0.008951,0.008951
30110,1,0.017049,0.015363
30120,1,0.018572,0.016306
30130,1,0.005047,0.026557
30140,1,0.004028,0.003890
30150,1,0.012041,0.005896
30160,1,0.026064,0.012295
30170,1,0.038120,0.018400
30180,1,0.043925,0.024161
30190,1,0.043756,0.028059
30200,1,0.042998,0.030542
30210,1,0.043963,0.032340
30220,1,0.047050,0.033968
30230,1,0.050213,0.035601
30240,1,0.052697,0.037178
30250,1,0.055476,0.038427
30260,1,0.062907,0.040161
30270,1,0.075491,0.042423
30280,1,0.091291,0.045402
30290,1,0.107831,0.049070
30300,1,0.124202,0.053299
30310,1,0.140361,0.057972
30320,1,0.007064,0.004784
30330,1,0.019379,0.009310
30340,1,0.030631,0.014645
30350,1,0.043037,0.020393
30360,1,0.052275,0.025980
30370,1,0.059913,0.031052
30380,1,0.068272,0.035801
30390,1,0.078034,0.040493
30400,1,0.089173,0.045310
30410,1,0.099733,0.049793
30420,1,0.112191,0.054966
30430,1,0.142578,0.059875
30440,1,0.156219,0.064729
30450,1,0.174946,0.069918
30460,1,0.127278,0.063651
30470,1,0.139120,0.068751
30480,1,0.151191,0.073952
30490,1,0.164034,0.079261
30500,1,0.178688,0.084743
30510,1,0.195033,0.090461
30520,1,0.211396,0.096441
30530,1,0.229408,0.102630
30540,1,0.247381,0.109048
30550,1,0.265031,0.115647
30560,1,0.180995,0.074884
30570,1,0.201745,0.080286
30580,1,0.223501,0.086123
30590,1,0.245982,0.092364
30600,1,0.268457,0.098964
30610,1,0.290859,0.105865
30620,1,0.312001,0.113010
30630,1,0.335091,0.120362
30640,1,0.358327,0.127928
30650,1,0.381599,0.135676
30660,1,0.404856,0.143579
30670,1,0.427794,0.151607
30680,1,0.256374,0.116271
30690,1,0.273022,0.122588
30700,1,0.289932,0.129021
30710,1,0.306855,0.135563
30720,1,0.323659,0.142197
30730,1,0.340071,0.148879
30740,1,0.357512,0.155636
30750,1,0.374827,0.162455
30760,1,0.391971,0.169313
30770,1,0.402392,0.176162
30780,1,0.420394,0.182921
30790,1,0.438448,0.189730
30800,1,0.454952,0.196575
30810,1,0.472887,0.203418
30820,1,0.490699,0.210280
30830,1,0.508323,0.217150
30840,1,0.525644,0.224017
30850,1,0.541848,0.230866
30860,1,0.558585,0.237678
30870,1,0.573888,0.244452
30880,1,0.589885,0.251171
30890,1,0.605048,0.257838
30900,1,0.620195,0.264444
30910,1,0.633425,0.270971
30920,1,0.647653,0.277421
30930,1,0.661159,0.283797
30940,1,0.662475,0.290006
30950,1,0.675816,0.296061
30960,1,0.688661,0.302044
30970,1,0.700982,0.307952
30980,1,0.712976,0.313778
30990,1,0.723917,0.319517
31000,1,0.734398,0.325170
31010,1,0.745169,0.330731
31020,1,0.755555,0.336206
31030,1,0.763178,0.341577
31040,1,0.772833,0.346854
31050,1,0.782196,0.352045
31060,1,0.790969,0.357148
31070,1,0.797837,0.362152
31080,1,0.806192,0.367067
31090,1,0.814292,0.371898
31100,1,0.822077,0.376646
31110,1,0.827990,0.381301
31120,1,0.835196,0.385871
31130,1,0.842184,0.390360
31140,1,0.846140,0.394759
31150,1,0.839280,0.398986
31160,1,0.846007,0.403124
31170,1,0.852582,0.407194
31180,1,0.858722,0.411197
31190,1,0.864758,0.415132
31200,1,0.862947,0.418996
31210,1,0.868845,0.422750
31220,1,0.874517,0.426444
31230,1,0.879969,0.430078
31240,1,0.884614,0.433650
31250,1,0.889653,0.437163
31260,1,0.894493,0.440618
31270,1,0.899132,0.444016
31280,1,0.902789,0.447356
31290,1,0.907077,0.450639
31300,1,0.911001,0.453866
31310,1,0.914948,0.457040
31320,1,0.918227,0.460159
31330,1,0.921871,0.463226
31340,1,0.924337,0.466238
31350,1,0.927725,0.469199
31360,1,0.930956,0.472110
31370,1,0.934070,0.474974
31380,1,0.935993,0.477788
31390,1,0.938883,0.480553
31400,1,0.941622,0.483273
31410,1,0.944290,0.485948
31420,1,0.946829,0.488580
31430,1,0.948650,0.491168
31440,1,0.951002,0.493712
31450,1,0.953229,0.496216
31460,1,0.955053,0.498678
31470,1,0.957111,0.501100
31480,1,0.388885,0.163700
31490,1,0.412389,0.170106
31500,1,0.435694,0.176711
31510,1,0.458693,0.183484
31520,1,0.481130,0.190391
31530,1,0.503290,0.197404
31540,1,0.524896,0.204495
31550,1,0.544638,0.211617
31560,1,0.565034,0.218771
31570,1,0.584744,0.225936
31580,1,0.603738,0.233092
31590,1,0.621995,0.240222
31600,1,0.639371,0.247308
31610,1,0.954233,0.502761
31620,1,0.956329,0.505099
31630,1,0.958324,0.507401
31640,1,0.960244,0.509667
31650,1,0.962080,0.511899
31660,1,0.963833,0.514095
31670,1,0.965322,0.516258
31680,1,0.966923,0.518387
31690,1,0.968013,0.520482
31700,1,0.969500,0.522544
31710,1,0.970907,0.524576
31720,1,0.971990,0.526575
31730,1,0.638543,0.250818
31740,1,0.655384,0.257687
31750,1,0.671524,0.264498
31760,1,0.686983,0.271242
31770,1,0.701761,0.277909
31780,1,0.707997,0.284444
31790,1,0.721855,0.290847
31800,1,0.735095,0.297166
31810,1,0.743066,0.303379
31820,1,0.755375,0.309465
31830,1,0.763739,0.314850
31840,1,0.775134,0.320738
31850,1,0.779727,0.326469
31860,1,0.786390,0.332095
31870,1,0.796762,0.337608
31880,1,0.806672,0.343033
31890,1,0.816128,0.348369
31900,1,0.825174,0.353615
31910,1,0.833366,0.358768
31920,1,0.841626,0.363829
31930,1,0.959898,0.530234
31940,1,0.961750,0.532094
31950,1,0.963521,0.533929
31960,1,0.965212,0.535739
31970,1,0.966819,0.537525
31980,1,0.968205,0.539286
31990,1,0.969668,0.541023
32000,1,0.970616,0.542737
32010,1,0.971981,0.544426
32020,1,0.973287,0.546092
32030,1,0.974526,0.547736
32040,1,0.975717,0.549358
32050,1,0.976325,0.550958
32060,1,0.977424,0.552535
32070,1,0.978474,0.554092
32080,1,0.979478,0.555627
32090,1,0.980420,0.557142
32100,1,0.981244,0.558638
32110,1,0.981979,0.560113
32120,1,0.982776,0.561568
32130,1,0.983581,0.563004
32140,1,0.984266,0.564422
32150,1,0.984999,0.565820
32160,1,0.985596,0.567201
32170,1,0.986272,0.568564
32180,1,0.986746,0.569908
32190,1,0.987376,0.571236
32200,1,0.987977,0.572546
32210,1,0.988352,0.573839
32220,1,0.988906,0.575116
32230,1,0.989435,0.576376
32240,1,0.989880,0.577621
32250,1,0.990064,0.578850
32260,1,0.990537,0.580063
32270,1,0.990989,0.581260
32280,1,0.991420,0.582443
32290,1,0.991670,0.583612
32300,1,0.992068,0.584765
32310,1,0.992447,0.585905
32320,1,0.992808,0.587031
32330,1,0.992133,0.588032
32340,1,0.992508,0.589130
32350,1,0.992866,0.590214
32360,1,0.993208,0.591286
32370,1,0.993462,0.592239
32380,1,0.993527,0.593286
32390,1,0.993836,0.594321
32400,1,0.994131,0.595343
32410,1,0.818541,0.367617
32420,1,0.993926,0.595749
32430,1,0.994215,0.596754
32440,1,0.994492,0.597748
32450,1,0.994756,0.598730
32460,1,0.994877,0.599701
32470,1,0.995121,0.600661
32480,1,0.995355,0.601610
32490,1,0.995549,0.602548
32500,1,0.995704,0.603475
32510,1,0.995909,0.604392
32520,1,0.996105,0.605299
32530,1,0.996292,0.606196
32540,1,0.996303,0.607082
32550,1,0.996480,0.607959
32560,1,0.996649,0.608826
32570,1,0.996809,0.609684
32580,1,0.996822,0.610363
32590,1,0.996972,0.611204
32600,1,0.997118,0.612036
32610,1,0.997237,0.612859
32620,1,0.997214,0.613511
32630,1,0.997347,0.614318
32640,1,0.997472,0.615116
32650,1,0.997593,0.615906
32660,1,0.825794,0.375915
32670,1,0.997654,0.616843
32680,1,0.997764,0.617615
32690,1,0.997871,0.618379
32700,1,0.997973,0.619135
32710,1,0.998030,0.619883
32720,1,0.998122,0.620623
32730,1,0.998212,0.621356
32740,1,0.998261,0.622082
32750,1,0.998343,0.622800
32760,1,0.998421,0.623510
32770,1,0.998497,0.624214
32780,1,0.998550,0.624911
32790,1,0.998619,0.625601
32800,1,0.998555,0.626215
32810,1,0.998624,0.626892
32820,1,0.998690,0.627562
32830,1,0.998619,0.628225
32840,1,0.998683,0.628882
32850,1,0.998746,0.629533
32860,1,0.998806,0.630177
32870,1,0.998863,0.630815
32880,1,0.998917,0.631447
32890,1,0.998962,0.632073
32900,1,0.999011,0.632693
32910,1,0.822156,0.379889
32920,1,0.830792,0.384228
32930,1,0.839063,0.388507
32940,1,0.846969,0.392726
32950,1,0.854522,0.396884
32960,1,0.861664,0.400980
32970,1,0.864797,0.405005
32980,1,0.871531,0.408952
32990,1,0.877302,0.412837
33000,1,0.883462,0.416659
33010,1,0.889329,0.420422
33020,1,0.893304,0.424120
33030,1,0.898713,0.427754
33040,1,0.898118,0.429541
33050,1,0.903293,0.433070
33060,1,0.908224,0.436543
33070,1,0.908634,0.439955
33080,1,0.913300,0.443293
33090,1,0.917743,0.446579
33100,1,0.998449,0.633671
33110,1,0.998524,0.634275
33120,1,0.998595,0.634874
33130,1,0.998653,0.635466
33140,1,0.998717,0.636054
33150,1,0.998779,0.636636
33160,1,0.998837,0.637212
33170,1,0.998854,0.637727
33180,1,0.998909,0.638294
33190,1,0.998961,0.638856
33200,1,0.998892,0.639412
33210,1,0.998946,0.639964
33220,1,0.998996,0.640511
33230,1,0.999045,0.641052
33240,1,0.999052,0.641589
33250,1,0.999098,0.642122
33260,1,0.999141,0.642650
33270,1,0.999182,0.643173
33280,1,0.999216,0.643691
33290,1,0.999253,0.644205
33300,1,0.999289,0.644715
33310,1,0.999323,0.645220
33320,1,0.999333,0.645722
33330,1,0.999365,0.646218
33340,1,0.999396,0.646711
33350,1,0.999420,0.647199
33360,1,0.999448,0.647684
33370,1,0.999474,0.648164
33380,1,0.999500,0.648640
33390,1,0.999469,0.649065
33400,1,0.999494,0.649534
33410,1,0.999514,0.649999
33420,1,0.999537,0.650460
33430,1,0.999544,0.650917
33440,1,0.999565,0.651371
33450,1,0.999586,0.651821
33460,1,0.999606,0.652267
33470,1,0.999623,0.652710
33480,1,0.999641,0.653149
33490,1,0.999644,0.653585
33500,1,0.999661,0.654017
33510,1,0.999677,0.654446
33520,1,0.999692,0.654871
33530,1,0.999707,0.655293
33540,1,0.999721,0.655712
33550,1,0.999732,0.656127
33560,1,0.999744,0.656539
33570,1,0.999752,0.656948
33580,1,0.999764,0.657354
33590,1,0.999775,0.657757
33600,1,0.999786,0.658156
33610,1,0.999771,0.658553
33620,1,0.999781,0.658946
33630,1,0.999792,0.659337
33640,1,0.999802,0.659725
33650,1,0.999807,0.660109
33660,1,0.999816,0.660491
33670,1,0.999825,0.660870
33680,1,0.999820,0.661246
33690,1,0.999828,0.661619
33700,1,0.999837,0.661990
33710,1,0.999844,0.662358
33720,1,0.999852,0.662723
33730,1,0.999857,0.663086
33740,1,0.999864,0.663445
33750,1,0.999857,0.663803
33760,1,0.999863,0.664157
33770,1,0.999870,0.664509
33780,1,0.999876,0.664859
33790,1,0.999882,0.665206
33800,1,0.999888,0.665550
33810,1,0.999892,0.665892
33820,1,0.999897,0.666232
33830,1,0.999902,0.666569
33840,1,0.999906,0.666904
33850,1,0.999911,0.667237
33860,1,0.903456,0.450026
33870,1,0.908301,0.453103
33880,1,0.999898,0.667369
33890,1,0.999903,0.667699
33900,1,0.999907,0.668026
33910,1,0.999911,0.668350
33920,1,0.999914,0.668673
33930,1,0.999918,0.668993
33940,1,0.999921,0.669311
33950,1,0.999924,0.669627
33960,1,0.999927,0.669941
33970,1,0.999931,0.670253
33980,1,0.999933,0.670562
33990,1,0.999936,0.670870
34000,1,0.999939,0.671175
34010,1,0.999940,0.671478
34020,1,0.999943,0.671780
34030,1,0.999946,0.672079
34040,1,0.999948,0.672376
34050,1,0.911207,0.456729
34060,1,0.999949,0.672789
34070,1,0.999951,0.673082
34080,1,0.999954,0.673373
34090,1,0.999956,0.673661
34100,1,0.999958,0.673948
34110,1,0.999960,0.674233
34120,1,0.999962,0.674517
34130,1,0.999962,0.674798
34140,1,0.999964,0.675078
34150,1,0.999965,0.675355
34160,1,0.999964,0.675604
34170,1,0.999966,0.675878
34180,1,0.999967,0.676151
34190,1,0.999968,0.676422
34200,1,0.999970,0.676691
34210,1,0.999971,0.676959
34220,1,0.999973,0.677225
34230,1,0.999972,0.677489
34240,1,0.999973,0.677751
34250,1,0.999974,0.678012
34260,1,0.999976,0.678272
34270,1,0.999977,0.678529
34280,1,0.909286,0.458208
34290,1,0.999978,0.678836
34300,1,0.914719,0.461712
34310,1,0.999979,0.679091
34320,1,0.999980,0.679343
34330,1,0.999981,0.679594
34340,1,0.999981,0.679844
34350,1,0.999982,0.680092
34360,1,0.999983,0.680339
34370,1,0.918143,0.464584
34380,1,0.922269,0.467414
34390,1,0.926210,0.470204
34400,1,0.929966,0.472954
34410,1,0.999983,0.680461
34420,1,0.999984,0.680706
34430,1,0.999984,0.680949
34440,1,0.999985,0.681190
34450,1,0.999985,0.681430
34460,1,0.999986,0.681669
34470,1,0.999987,0.681906
34480,1,0.999987,0.682141
34490,1,0.999988,0.682376
34500,1,0.931886,0.476196
34510,1,0.935361,0.478848
34520,1,0.999985,0.682655
34530,1,0.999985,0.682887
34540,1,0.999986,0.683117
34550,1,0.999987,0.683345
34560,1,0.999987,0.683573
34570,1,0.999988,0.683799
34580,1,0.999988,0.684023
34590,1,0.999987,0.684247
34600,1,0.999988,0.684469
34610,1,0.999988,0.684690
34620,1,0.933356,0.480152
34630,1,0.936748,0.482730
34640,1,0.939978,0.485271
34650,1,0.943050,0.487776
34660,1,0.945979,0.490244
34670,1,0.948730,0.492677
34680,1,0.951381,0.495075
34690,1,0.999987,0.685040
34700,1,0.999988,0.685258
34710,1,0.999989,0.685474
34720,1,0.999989,0.685689
34730,1,0.999990,0.685903
34740,1,0.999990,0.686116
34750,1,0.999991,0.686328
34760,1,0.999991,0.686538
34770,1,0.952482,0.497431
34780,1,0.954945,0.499754
34790,1,0.957287,0.502043
34800,1,0.959513,0.504298
34810,1,0.961625,0.506521
34820,1,0.963610,0.508711
34830,1,0.999991,0.686664
34840,1,0.999991,0.686872
34850,1,0.999992,0.687079
34860,1,0.999992,0.687286
34870,1,0.999992,0.687491
34880,1,0.999993,0.687695
34890,1,0.964355,0.510010
34900,1,0.999993,0.687938
34910,1,0.966589,0.512572
34920,1,0.968347,0.514672
34930,1,0.969689,0.516331
34940,1,0.999993,0.688260
34950,1,0.999994,0.688459
34960,1,0.999994,0.688658
34970,1,0.999994,0.688855
34980,1,0.969226,0.517151
34990,1,0.970848,0.519181
35000,1,0.999993,0.689130
35010,1,0.999993,0.689325
35020,1,0.999993,0.689519
35030,1,0.999994,0.689712
35040,1,0.999994,0.689904
35050,1,0.999994,0.690095
35060,1,0.999994,0.690285
35070,1,0.999995,0.690473
35080,1,0.999991,0.690661
35090,1,0.999991,0.690848
35100,1,0.999992,0.691034
35110,1,0.999991,0.691219
35120,1,0.999992,0.691403
35130,1,0.999992,0.691586
35140,1,0.999993,0.691768
35150,1,0.999993,0.691949
35160,1,0.999993,0.692129
35170,1,0.999994,0.692308
35180,1,0.999994,0.692487
35190,1,0.999994,0.692664
35200,1,0.999994,0.692840
35210,1,0.999994,0.693016
35220,1,0.999995,0.693191
35230,1,0.999995,0.693364
35240,1,0.999995,0.693537
35250,1,0.999995,0.693709
35260,1,0.999995,0.693881
35270,1,0.999996,0.694051
35280,1,0.999996,0.694220
35290,1,0.999996,0.694389
35300,1,0.999996,0.694557
35310,1,0.019494,0.003358
35320,1,0.999996,0.694873
35330,1,0.999996,0.695038
35340,1,0.999997,0.695203
35350,1,0.999997,0.695367
35360,1,0.999997,0.695530
35370,1,0.999997,0.695692
35380,1,0.999997,0.695853
35390,1,0.999997,0.696014
35400,1,0.999997,0.696173
35410,1,0.999997,0.696332
35420,1,0.999998,0.696491
35430,1,0.999998,0.696648
35440,1,0.999998,0.696805
35450,1,0.999998,0.696961
35460,1,0.999998,0.697116
35470,1,0.999998,0.697270
35480,1,0.999998,0.697424
35490,1,0.964976,0.521548
35500,1,0.999998,0.697485
35510,1,0.999998,0.697638
35520,1,0.999998,0.697790
35530,1,0.999998,0.697941
35540,1,0.999998,0.698092
35550,1,0.999998,0.698241
35560,1,0.999998,0.698390
35570,1,0.999998,0.698539
35580,1,0.964826,0.523483
35590,1,0.999998,0.698687
35600,1,0.999998,0.698834
35610,1,0.999998,0.698980
35620,1,0.999998,0.699126
35630,1,0.999998,0.699256
35640,1,0.999998,0.699400
35650,1,0.999998,0.699544
35660,1,0.999998,0.699687
35670,1,0.999998,0.699830
35680,1,0.999998,0.699971
35690,1,0.999998,0.700112
35700,1,0.999998,0.700253
35710,1,0.999998,0.700393
35720,1,0.999998,0.700532
35730,1,0.999998,0.700670
35740,1,0.999998,0.700808
35750,1,0.999998,0.700945
35760,1,0.999998,0.701082
35770,1,0.999998,0.701218
35780,1,0.999999,0.701354
35790,1,0.999999,0.701488
35800,1,0.999999,0.701623
35810,1,0.999999,0.701756
35820,1,0.999999,0.701889
35830,1,0.999999,0.702022
35840,1,0.999999,0.702154
35850,1,0.999999,0.702285
35860,1,0.999999,0.702416
35870,1,0.999999,0.702546
35880,1,0.999999,0.702662
35890,1,0.999999,0.702791
35900,1,0.999999,0.702920
35910,1,0.999999,0.703048
35920,1,0.999999,0.703175
35930,1,0.999999,0.703302
35940,1,0.999999,0.703428
35950,1,0.999999,0.703554
35960,1,0.999999,0.703679
35970,1,0.999999,0.703804
35980,1,0.999999,0.703928
35990,1,0.999999,0.704051
36000,1,0.999999,0.704174
36010,1,0.999999,0.704297
36020,1,0.999999,0.704407
36030,1,0.999999,0.704528
36040,1,0.999999,0.704649
36050,1,0.999999,0.704770
36060,1,0.999999,0.704890
36070,1,0.010330,0.006157
36080,1,0.999999,0.705092
36090,1,0.999999,0.705211
36100,1,0.999999,0.705329
36110,1,0.999999,0.705447
36120,1,0.999999,0.705564
36130,1,0.999999,0.705681
36140,1,0.999999,0.705797
36150,1,1.000000,0.705912
36160,1,1.000000,0.706028
36170,1,1.000000,0.706142
36180,1,1.000000,0.706257
36190,1,1.000000,0.706370
36200,1,1.000000,0.706484
36210,1,1.000000,0.706597
36220,1,1.000000,0.706709
36230,1,1.000000,0.706821
36240,1,1.000000,0.706932
36250,1,1.000000,0.707044
36260,1,1.000000,0.707154
36270,1,1.000000,0.707264
36280,1,1.000000,0.707374
36290,1,1.000000,0.707483
36300,1,1.000000,0.707592
36310,1,1.000000,0.707700
36320,1,1.000000,0.707808
