packet_index,label,kitsune_tanh_rmse,tenko_node_score
29740,0,0.003880,0.057334
29750,0,0.011872,0.005580
29760,0,0.006057,0.028075
29770,0,0.003210,0.003210
29780,0,0.004700,0.005578
29790,0,0.002906,0.002838
29800,0,0.004281,0.004281
29810,0,0.003722,0.003612
29820,0,0.006605,0.006800
29830,0,0.003822,0.043954
29840,0,0.016419,0.028035
29850,0,0.008481,0.028011
29860,0,0.005257,0.005249
29870,0,0.003104,0.003338
29880,0,0.014410,0.153642
29890,0,0.004367,0.042213
29900,0,0.002973,0.005734
29910,0,0.002620,0.005733
29920,0,0.003220,0.005733
29930,0,0.002658,0.003338
29940,0,0.003103,0.003338
29950,0,0.005086,0.005575
29960,0,0.004233,0.004228
29970,0,0.004886,0.005731
29980,0,0.005283,0.005260
29990,0,0.005354,0.005307
30000,1,0.003540,0.003540
30010,1,0.003426,0.003226
30020,1,0.017159,0.007588
30030,1,0.031007,0.014317
30040,1,0.042408,0.021101
30050,1,0.044884,0.026252
30060,1,0.044022,0.029557
30070,1,0.044132,0.031760
30080,1,0.046448,0.033554
30090,1,0.047784,0.035065
30100,1,0.050229,0.036560
30110,1,0.011835,0.005726
30120,1,0.052928,0.039488
30130,1,0.056709,0.040720
30140,1,0.203590,0.200823
30150,1,0.114578,0.046461
30160,1,0.117590,0.051330
30170,1,0.121876,0.055802
30180,1,0.126214,0.059993
30190,1,0.128985,0.063901
30200,1,0.129916,0.067472
30210,1,0.128852,0.070669
30220,1,0.032472,0.068601
30230,1,0.038506,0.047780
30240,1,0.003825,0.031928
30250,1,0.136174,0.073244
30260,1,0.152066,0.089725
30270,1,0.003150,0.003150
30280,1,0.115212,0.072618
30290,1,0.115668,0.074654
30300,1,0.113319,0.076455
30310,1,0.108776,0.077942
30320,1,0.103476,0.079093
30330,1,0.099190,0.079958
30340,1,0.158780,0.102121
30350,1,0.094118,0.080723
30360,1,0.090434,0.081122
30370,1,0.141054,0.105185
30380,1,0.007002,0.004516
30390,1,0.108706,0.107550
30400,1,0.006401,0.015865
30410,1,0.130692,0.109873
30420,1,0.138170,0.111538
30430,1,0.133917,0.113502
30440,1,0.141940,0.115146
30450,1,0.142606,0.117239
30460,1,0.101336,0.081508
30470,1,0.097667,0.082039
30480,1,0.093532,0.082468
30490,1,0.089871,0.082746
30500,1,0.087865,0.082919
30510,1,0.087786,0.083052
30520,1,0.003217,0.003121
30530,1,0.122923,0.118485
30540,1,0.085295,0.083198
30550,1,0.084984,0.083237
30560,1,0.089710,0.083338
30570,1,0.135985,0.119553
30580,1,0.002372,0.002372
30590,1,0.153706,0.122565
30600,1,0.163147,0.124505
30610,1,0.003373,0.001687
30620,1,0.094233,0.083670
30630,1,0.093233,0.083922
30640,1,0.093276,0.084147
30650,1,0.095931,0.084394
30660,1,0.102457,0.084741
30670,1,0.113399,0.085280
30680,1,0.128764,0.086097
30690,1,0.003370,0.002799
30700,1,0.168770,0.127398
30710,1,0.165876,0.128242
30720,1,0.150241,0.088942
30730,1,0.149953,0.089469
30740,1,0.166428,0.131674
30750,1,0.152307,0.090600
30760,1,0.170254,0.132884
30770,1,0.170148,0.134414
30780,1,0.172315,0.135689
30790,1,0.171938,0.137069
30800,1,1.000000,0.185074
30810,1,0.172834,0.139387
30820,1,0.114602,0.091097
30830,1,0.120334,0.091627
30840,1,0.126442,0.092254
30850,1,0.135186,0.092999
30860,1,0.146543,0.093906
30870,1,0.160794,0.095018
30880,1,0.177721,0.096372
30890,1,0.197334,0.098001
30900,1,0.218927,0.099927
30910,1,0.169552,0.140828
30920,1,0.169445,0.141831
30930,1,0.169088,0.142754
30940,1,0.164343,0.143488
30950,1,0.161539,0.144053
30960,1,0.152627,0.101158
30970,1,0.160117,0.102085
30980,1,0.170551,0.103135
30990,1,0.183116,0.104338
31000,1,0.197943,0.105721
31010,1,0.215245,0.107309
31020,1,0.232906,0.109105
31030,1,0.253724,0.111139
31040,1,0.003735,0.003735
31050,1,0.279849,0.115075
31060,1,0.287312,0.116538
31070,1,0.165199,0.145016
31080,1,0.164372,0.145579
31090,1,1.000000,0.761594
31100,1,0.161784,0.146332
31110,1,0.003861,0.003843
31120,1,0.158613,0.146817
31130,1,0.210546,0.117090
31140,1,0.223765,0.118526
31150,1,0.238968,0.120118
31160,1,0.256126,0.121885
31170,1,0.274983,0.123842
31180,1,0.295216,0.125998
31190,1,0.159778,0.147078
31200,1,0.158486,0.147332
31210,1,0.161134,0.147564
31220,1,0.159880,0.147805
31230,1,0.003230,0.003230
31240,1,0.212650,0.128018
31250,1,0.222475,0.129189
31260,1,0.233309,0.130459
31270,1,0.245412,0.131840
31280,1,0.259119,0.133342
31290,1,0.274576,0.134982
31300,1,0.291373,0.136772
31310,1,0.309871,0.138720
31320,1,0.329483,0.140835
31330,1,0.161857,0.147967
31340,1,0.316539,0.142719
31350,1,0.160618,0.148166
31360,1,0.160742,0.148275
31370,1,0.334943,0.146715
31380,1,0.335285,0.147548
31390,1,0.161971,0.148608
31400,1,0.161175,0.148775
31410,1,0.162675,0.148913
31420,1,0.331967,0.150954
31430,1,0.334390,0.151746
31440,1,0.166048,0.149291
31450,1,0.003115,0.003099
31460,1,0.330983,0.153681
31470,1,0.170374,0.149955
31480,1,0.006903,0.005178
31490,1,0.176825,0.150653
31500,1,0.180020,0.151141
31510,1,0.180303,0.151538
31520,1,0.181343,0.152081
31530,1,0.292353,0.154793
31540,1,0.184323,0.152421
31550,1,0.295633,0.156153
31560,1,0.190404,0.153187
31570,1,0.008639,0.005603
31580,1,0.306689,0.158550
31590,1,0.312949,0.159484
31600,1,0.327302,0.161120
31610,1,0.193740,0.154079
31620,1,0.355616,0.164342
31630,1,0.373151,0.166296
31640,1,0.391437,0.168372
31650,1,0.410235,0.170571
31660,1,0.429285,0.172889
31670,1,0.194126,0.154690
31680,1,0.194855,0.155189
31690,1,0.002779,0.002779
31700,1,0.208222,0.156430
31710,1,0.213881,0.157155
31720,1,0.220060,0.158033
31730,1,0.354461,0.173889
31740,1,0.369788,0.175635
31750,1,0.212556,0.158681
31760,1,0.368355,0.177691
31770,1,0.380991,0.179289
31780,1,0.397526,0.181161
31790,1,0.414769,0.183137
31800,1,0.432521,0.185217
31810,1,0.450524,0.187399
31820,1,0.468784,0.189680
31830,1,0.486968,0.192055
31840,1,0.215810,0.159124
31850,1,0.220721,0.159963
31860,1,0.228080,0.160863
31870,1,0.236388,0.161952
31880,1,0.244716,0.163132
31890,1,0.447001,0.195341
31900,1,0.252302,0.164269
31910,1,0.258886,0.165468
31920,1,0.429687,0.196510
31930,1,0.446146,0.198462
31940,1,0.463017,0.200502
31950,1,0.480148,0.202628
31960,1,0.008039,0.008039
31970,1,0.004789,0.088644
31980,1,0.461906,0.204693
31990,1,0.459964,0.205492
32000,1,0.476456,0.207506
32010,1,0.475470,0.208330
32020,1,0.492100,0.210403
32030,1,0.268887,0.169798
32040,1,0.275205,0.171051
32050,1,0.482709,0.212502
32060,1,0.499090,0.214553
32070,1,0.515614,0.216678
32080,1,0.532165,0.218874
32090,1,0.547034,0.220909
32100,1,0.563443,0.223230
32110,1,0.574405,0.225123
32120,1,0.590461,0.227538
32130,1,0.606240,0.230005
32140,1,0.621728,0.232521
32150,1,0.636888,0.235080
32160,1,0.282182,0.172637
32170,1,0.285121,0.173517
32180,1,0.289193,0.174698
32190,1,0.294485,0.176204
32200,1,0.298787,0.177580
32210,1,0.304431,0.179134
32220,1,0.309406,0.180706
32230,1,0.543151,0.238971
32240,1,0.558203,0.240994
32250,1,0.573273,0.243072
32260,1,0.588276,0.245202
32270,1,0.314402,0.182298
32280,1,0.317269,0.183885
32290,1,0.322809,0.185494
32300,1,0.556914,0.247470
32310,1,0.571513,0.249443
32320,1,0.586110,0.251466
32330,1,0.326866,0.186951
32340,1,0.571561,0.252690
32350,1,0.585950,0.254665
32360,1,0.600312,0.256687
32370,1,0.332051,0.189376
32380,1,0.337968,0.191009
32390,1,0.344592,0.192673
32400,1,0.578712,0.259011
32410,1,0.592731,0.260932
32420,1,0.606751,0.262897
32430,1,0.620693,0.264903
32440,1,0.633961,0.266949
32450,1,0.647601,0.269029
32460,1,0.661033,0.271144
32470,1,0.674229,0.273290
32480,1,0.687142,0.275466
32490,1,0.699065,0.277667
32500,1,0.710183,0.279666
32510,1,0.708126,0.281890
32520,1,0.708062,0.283631
32530,1,0.337482,0.194116
32540,1,0.703053,0.285567
32550,1,0.701505,0.286624
32560,1,0.345869,0.197111
32570,1,0.349224,0.198381
32580,1,0.354241,0.199977
32590,1,0.357805,0.201422
32600,1,0.003280,0.003219
32610,1,0.003579,0.005809
32620,1,0.629883,0.288409
32630,1,0.642318,0.290193
32640,1,0.654710,0.292007
32650,1,0.367980,0.205288
32660,1,0.660535,0.294186
32670,1,0.672732,0.296026
32680,1,0.369840,0.206098
32690,1,0.003217,0.003621
32700,1,0.374191,0.207561
32710,1,0.066119,0.012854
32720,1,0.076301,0.029999
32730,1,0.167866,0.102682
32740,1,0.186690,0.127821
32750,1,0.378404,0.209515
32760,1,0.664308,0.300078
32770,1,0.378623,0.209677
32780,1,0.379980,0.210328
32790,1,0.196257,0.156595
32800,1,0.097397,0.047726
32810,1,0.099321,0.059781
32820,1,0.200411,0.161822
32830,1,0.384442,0.211953
32840,1,0.190670,0.166505
32850,1,0.387006,0.212934
32860,1,0.387493,0.213097
32870,1,0.185304,0.170406
32880,1,0.095807,0.071925
32890,1,0.095747,0.075144
32900,1,0.631354,0.301643
32910,1,0.643026,0.303267
32920,1,0.654733,0.304920
32930,1,0.666427,0.306600
32940,1,0.678058,0.308306
32950,1,0.689602,0.310038
32960,1,0.701011,0.311793
32970,1,0.709172,0.313211
32980,1,0.720269,0.315002
32990,1,0.731150,0.316811
33000,1,0.741823,0.318638
33010,1,0.752253,0.320480
33020,1,0.191985,0.173328
33030,1,0.372636,0.214482
33040,1,0.378717,0.215965
33050,1,0.380579,0.217309
33060,1,0.380753,0.218778
33070,1,0.381884,0.220226
33080,1,0.382388,0.221509
33090,1,0.384152,0.222778
33100,1,0.651654,0.322553
33110,1,0.655930,0.324007
33120,1,0.666539,0.325473
33130,1,0.676818,0.326961
33140,1,1.000000,0.761594
33150,1,0.005714,0.007251
33160,1,0.384071,0.225597
33170,1,0.387317,0.226814
33180,1,0.655168,0.329560
33190,1,0.665526,0.330960
33200,1,0.657910,0.331781
33210,1,0.377535,0.227823
33220,1,0.638121,0.332983
33230,1,0.647986,0.334280
33240,1,0.658039,0.335600
33250,1,0.668223,0.336943
33260,1,0.678502,0.338308
33270,1,0.688821,0.339694
33280,1,0.699141,0.341101
33290,1,0.707409,0.342382
33300,1,0.717632,0.343823
33310,1,0.727758,0.345282
33320,1,0.370932,0.229262
33330,1,0.369928,0.230296
33340,1,0.373432,0.231444
33350,1,0.376623,0.232484
33360,1,0.380415,0.233647
33370,1,0.384456,0.234820
33380,1,0.675398,0.346885
33390,1,0.388682,0.236120
33400,1,0.670232,0.347756
33410,1,0.679902,0.349014
33420,1,0.689659,0.350292
33430,1,0.699474,0.351590
33440,1,0.709291,0.352906
33450,1,0.719043,0.354240
33460,1,0.728771,0.355591
33470,1,0.738421,0.356959
33480,1,0.747871,0.358341
33490,1,0.757261,0.359739
33500,1,0.755473,0.360297
33510,1,0.758351,0.361271
33520,1,0.394361,0.238265
33530,1,0.748364,0.362372
33540,1,0.757571,0.363731
33550,1,0.764981,0.364964
33560,1,0.399761,0.239822
33570,1,0.403950,0.240672
33580,1,0.407082,0.241409
33590,1,0.759731,0.367396
33600,1,0.002895,0.055400
33610,1,0.412731,0.243258
33620,1,0.416838,0.244364
33630,1,0.420975,0.245359
33640,1,0.417996,0.245984
33650,1,0.426066,0.246990
33660,1,0.429382,0.248135
33670,1,0.429554,0.249247
33680,1,0.705280,0.368306
33690,1,0.704724,0.368884
33700,1,0.713486,0.370050
33710,1,0.722308,0.371231
33720,1,0.439706,0.251054
33730,1,0.737816,0.373511
33740,1,0.440767,0.251572
33750,1,0.003346,0.073630
33760,1,0.649332,0.374613
33770,1,0.656608,0.375552
33780,1,0.664076,0.376506
33790,1,0.671774,0.377475
33800,1,0.679720,0.378458
33810,1,0.045525,0.072492
33820,1,1.000000,0.409817
33830,1,0.004090,0.004052
33840,1,0.004571,0.447483
33850,1,0.036202,0.071677
33860,1,0.313806,0.252568
33870,1,0.002719,0.008465
33880,1,0.565264,0.380466
33890,1,0.296650,0.252920
33900,1,0.002656,0.002914
33910,1,0.530706,0.380697
33920,1,0.537469,0.381190
33930,1,0.539551,0.381643
33940,1,0.288784,0.253265
33950,1,0.290269,0.253439
33960,1,0.541026,0.382244
33970,1,0.542598,0.382498
33980,1,0.293286,0.253670
33990,1,0.296490,0.253919
34000,1,0.300290,0.254189
34010,1,0.303644,0.254451
34020,1,0.306947,0.254699
34030,1,0.003662,0.003662
34040,1,0.530704,0.383185
34050,1,0.310161,0.255097
34060,1,0.315043,0.255446
34070,1,0.537892,0.383938
34080,1,0.544555,0.384427
34090,1,0.551286,0.384933
34100,1,0.558011,0.385457
34110,1,0.003131,0.003316
34120,1,0.563451,0.386049
34130,1,0.003662,0.003662
34140,1,0.322045,0.256306
34150,1,0.560200,0.386427
34160,1,0.328283,0.256881
34170,1,0.562162,0.386904
34180,1,0.568806,0.387446
34190,1,0.575611,0.388005
34200,1,0.582677,0.388580
34210,1,0.590189,0.389173
34220,1,0.598212,0.389785
34230,1,0.606730,0.390416
34240,1,0.615444,0.391068
34250,1,0.624778,0.391741
34260,1,0.634443,0.392436
34270,1,0.632036,0.392787
34280,1,0.331950,0.257533
34290,1,0.336049,0.257984
34300,1,0.339256,0.258358
34310,1,0.342979,0.258793
34320,1,0.347166,0.259295
34330,1,0.350561,0.259709
34340,1,0.599912,0.392917
34350,1,0.607197,0.393526
34360,1,0.614928,0.394153
34370,1,0.623105,0.394797
34380,1,0.356935,0.260518
34390,1,0.353719,0.261012
34400,1,0.003165,0.003165
34410,1,0.571232,0.395190
34420,1,0.577324,0.395695
34430,1,0.583423,0.396213
34440,1,0.589500,0.396745
34450,1,0.594965,0.397290
34460,1,0.601283,0.397847
34470,1,0.330216,0.261165
34480,1,0.603736,0.398579
34490,1,0.331931,0.261398
34500,1,0.608816,0.399320
34510,1,0.615650,0.399901
34520,1,0.617487,0.400253
34530,1,0.011699,0.005930
34540,1,0.337562,0.262124
34550,1,0.619875,0.401019
34560,1,0.342800,0.262722
34570,1,0.615944,0.401308
34580,1,0.003349,0.003349
34590,1,0.621104,0.402008
34600,1,0.625678,0.402480
34610,1,0.350730,0.263678
34620,1,0.353806,0.264060
34630,1,0.357620,0.264552
34640,1,0.361501,0.265059
34650,1,0.365288,0.265580
34660,1,0.368393,0.266008
34670,1,0.371706,0.266501
34680,1,0.601543,0.402927
34690,1,0.607292,0.403458
34700,1,0.613080,0.404001
34710,1,0.618808,0.404556
34720,1,0.369800,0.266990
34730,1,0.373632,0.267533
34740,1,0.004285,0.384714
34750,1,0.612615,0.405313
34760,1,0.618347,0.405856
34770,1,0.624305,0.406410
34780,1,0.630594,0.406976
34790,1,0.637280,0.407555
34800,1,0.644390,0.408147
34810,1,0.651741,0.408753
34820,1,0.659613,0.409374
34830,1,0.667794,0.410009
34840,1,0.676245,0.410661
34850,1,0.371786,0.268086
34860,1,0.675702,0.411507
34870,1,0.377563,0.268902
34880,1,0.004207,0.367377
34890,1,0.666312,0.411821
34900,1,0.385554,0.269983
34910,1,0.389432,0.270513
34920,1,0.391332,0.270813
34930,1,0.664241,0.412750
34940,1,0.393989,0.271358
34950,1,0.397254,0.271911
34960,1,0.401110,0.272537
34970,1,0.663035,0.413720
34980,1,0.669995,0.414331
34990,1,0.677289,0.414954
35000,1,0.684877,0.415590
35010,1,0.689337,0.416108
35020,1,0.404191,0.273045
35030,1,0.689092,0.416690
35040,1,0.690600,0.417077
35050,1,0.411672,0.274284
35060,1,0.415705,0.274953
35070,1,0.419502,0.275634
35080,1,0.423610,0.276326
35090,1,0.676949,0.417682
35100,1,0.683706,0.418297
35110,1,0.690769,0.418923
35120,1,0.424381,0.276465
35130,1,0.426713,0.276887
35140,1,0.693775,0.419812
35150,1,0.429902,0.277455
35160,1,0.431097,0.277953
35170,1,0.437872,0.278681
35180,1,0.441849,0.279275
35190,1,0.443967,0.279950
35200,1,0.447701,0.280705
35210,1,0.674584,0.420307
35220,1,0.680409,0.420898
35230,1,0.686550,0.421498
35240,1,0.693008,0.422107
35250,1,0.699580,0.422728
35260,1,0.706583,0.423358
35270,1,0.713811,0.424000
35280,1,0.721222,0.424653
35290,1,0.728644,0.425317
35300,1,0.736310,0.425992
35310,1,0.451872,0.281546
35320,1,0.452528,0.281700
35330,1,0.742510,0.427226
35340,1,0.747488,0.427777
35350,1,0.748172,0.428123
35360,1,0.459220,0.283023
35370,1,0.462072,0.283575
35380,1,0.464186,0.284052
35390,1,0.467563,0.284851
35400,1,0.471306,0.285658
35410,1,0.474357,0.286389
35420,1,0.477591,0.287125
35430,1,0.480226,0.287784
35440,1,0.715357,0.429116
35450,1,0.721602,0.429737
35460,1,0.720571,0.430175
35470,1,0.726907,0.430800
35480,1,0.730791,0.431243
35490,1,0.737432,0.431882
35500,1,0.744233,0.432530
35510,1,0.751161,0.433187
35520,1,0.758178,0.433854
35530,1,0.765265,0.434529
35540,1,0.481576,0.289011
35550,1,0.481567,0.289742
35560,1,0.489854,0.290566
35570,1,0.495938,0.291412
35580,1,0.500154,0.292183
35590,1,0.750782,0.435317
35600,1,0.757430,0.435969
35610,1,0.504439,0.293048
35620,1,0.504970,0.293824
35630,1,0.505988,0.294599
35640,1,0.744457,0.436661
35650,1,0.750654,0.437292
35660,1,0.757003,0.437930
35670,1,0.763475,0.438577
35680,1,0.770037,0.439231
35690,1,0.776670,0.439893
35700,1,0.783085,0.440564
35710,1,0.789771,0.441241
35720,1,0.796448,0.441926
35730,1,0.803105,0.442619
35740,1,0.801939,0.443317
35750,1,0.806669,0.443941
35760,1,0.805538,0.444287
35770,1,0.501070,0.295592
35780,1,0.503162,0.296091
35790,1,0.506253,0.296926
35800,1,0.795023,0.445165
35810,1,0.508409,0.297513
35820,1,0.512106,0.298356
35830,1,1.000000,0.761594
35840,1,0.517202,0.299797
35850,1,0.520404,0.300650
35860,1,0.774274,0.445883
35870,1,0.779955,0.446512
35880,1,0.785774,0.447147
35890,1,0.791670,0.447788
35900,1,0.797584,0.448435
35910,1,0.803566,0.449089
35920,1,0.809535,0.449749
35930,1,0.815531,0.450415
35940,1,0.821456,0.451086
35950,1,0.827380,0.451763
35960,1,0.829349,0.452240
35970,1,0.831566,0.452716
35980,1,0.830581,0.453055
35990,1,0.525869,0.302277
36000,1,0.833091,0.453801
36010,1,0.009918,0.077061
36020,1,0.832896,0.454471
36030,1,0.533646,0.304008
36040,1,0.536263,0.304532
36050,1,0.539629,0.305322
36060,1,0.542837,0.306115
36070,1,0.546571,0.307002
36080,1,0.550050,0.307892
36090,1,0.553039,0.308607
36100,1,0.556425,0.309505
36110,1,0.804157,0.455432
36120,1,0.809422,0.456055
36130,1,0.814746,0.456683
36140,1,0.820105,0.457316
36150,1,0.825482,0.457954
36160,1,0.830813,0.458596
36170,1,0.836173,0.459243
36180,1,0.841453,0.459894
36190,1,0.844514,0.460418
36200,1,0.849759,0.461075
36210,1,0.854944,0.461737
36220,1,0.860059,0.462402
36230,1,0.558447,0.310045
36240,1,0.861956,0.463467
36250,1,0.559054,0.310850
36260,1,0.860337,0.463930
36270,1,0.860979,0.464325
36280,1,0.563665,0.312460
36290,1,0.855036,0.464520
36300,1,0.859959,0.465169
36310,1,0.571517,0.313459
36320,1,0.861719,0.465950
36330,1,0.860990,0.466273
36340,1,0.576188,0.314742
36350,1,0.859880,0.466852
36360,1,1.000000,0.761594
36370,1,0.002763,0.002718
36380,1,0.858504,0.467681
36390,1,0.003446,0.003446
36400,1,0.856595,0.468125
36410,1,0.590505,0.318259
36420,1,0.594657,0.319194
36430,1,0.598161,0.319945
36440,1,0.601812,0.320795
36450,1,0.605806,0.321743
36460,1,0.609987,0.322695
36470,1,0.613844,0.323651
36480,1,0.834381,0.468555
36490,1,0.838845,0.469152
36500,1,0.843347,0.469752
36510,1,0.847865,0.470355
36520,1,0.852394,0.470961
36530,1,0.856916,0.471570
36540,1,0.619428,0.324996
36550,1,0.859364,0.472302
36560,1,0.863829,0.472914
36570,1,0.868262,0.473528
36580,1,0.872652,0.474146
36590,1,0.876987,0.474766
36600,1,0.620154,0.325189
36610,1,0.621870,0.325863
36620,1,0.625739,0.326732
36630,1,0.629631,0.327700
36640,1,0.872007,0.475750
36650,1,0.876251,0.476361
36660,1,0.632501,0.328477
36670,1,0.874703,0.476787
36680,1,0.878885,0.477396
36690,1,0.883015,0.478007
36700,1,0.636284,0.329450
36710,1,0.639725,0.330426
36720,1,0.879625,0.478615
36730,1,0.883685,0.479220
36740,1,0.887691,0.479828
36750,1,0.891632,0.480437
36760,1,0.895511,0.481048
36770,1,0.898941,0.481600
36780,1,0.902680,0.482215
36790,1,0.906113,0.482830
36800,1,0.909689,0.483447
36810,1,0.913180,0.484065
36820,1,0.916580,0.484685
36830,1,0.917933,0.485118
36840,1,0.918295,0.485427
36850,1,0.648242,0.332189
36860,1,0.917772,0.485982
36870,1,0.916021,0.486165
36880,1,0.919295,0.486777
36890,1,0.657975,0.334564
36900,1,0.913406,0.486838
36910,1,0.916707,0.487443
36920,1,0.003563,0.003219
36930,1,0.665048,0.336551
36940,1,0.668686,0.337548
36950,1,0.672334,0.338546
36960,1,0.905865,0.487924
36970,1,0.909242,0.488515
36980,1,0.678411,0.340048
36990,1,0.681841,0.341051
37000,1,0.900688,0.488866
37010,1,0.904081,0.489445
37020,1,0.907420,0.490026
37030,1,0.910699,0.490607
37040,1,0.679949,0.342150
37050,1,0.906517,0.490956
37060,1,0.909774,0.491532
37070,1,0.909909,0.491763
37080,1,0.913101,0.492338
37090,1,0.916233,0.492915
37100,1,0.919302,0.493493
37110,1,0.922300,0.494071
37120,1,0.925233,0.494650
37130,1,0.928094,0.495229
37140,1,0.930315,0.495751
37150,1,0.683712,0.344213
37160,1,0.687540,0.345196
37170,1,0.691425,0.346183
37180,1,0.694697,0.347171
37190,1,0.697945,0.348159
37200,1,0.701116,0.349147
37210,1,0.917784,0.496488
37220,1,0.917870,0.496768
37230,1,0.920785,0.497329
37240,1,0.923643,0.497890
37250,1,0.926442,0.498451
37260,1,0.929176,0.499013
37270,1,0.931849,0.499576
37280,1,0.930715,0.499744
37290,1,0.933338,0.500304
37300,1,0.935897,0.500865
37310,1,0.938385,0.501426
37320,1,0.940809,0.501987
37330,1,0.943161,0.502547
37340,1,0.945431,0.503108
37350,1,0.947645,0.503668
37360,1,0.705790,0.351122
37370,1,0.709335,0.351910
37380,1,0.944784,0.504225
37390,1,0.712243,0.353193
37400,1,0.939801,0.504334
37410,1,0.942125,0.504883
37420,1,1.000000,0.347409
37430,1,0.942883,0.505484
37440,1,0.716781,0.355058
37450,1,0.719078,0.355842
37460,1,0.721905,0.356725
37470,1,0.724414,0.357606
37480,1,0.727430,0.358585
37490,1,0.729852,0.359466
37500,1,0.932128,0.506074
37510,1,0.934548,0.506606
37520,1,0.936922,0.507138
37530,1,0.939243,0.507670
37540,1,0.731638,0.360150
37550,1,0.941285,0.508414
37560,1,0.943497,0.508945
37570,1,0.945653,0.509475
37580,1,0.947753,0.510006
37590,1,0.949792,0.510536
37600,1,0.951776,0.511066
37610,1,0.953702,0.511595
37620,1,0.955568,0.512124
37630,1,0.732771,0.360541
37640,1,0.730243,0.361507
37650,1,0.737651,0.362476
37660,1,0.744324,0.363454
37670,1,0.747478,0.364434
37680,1,0.749765,0.365413
37690,1,0.752015,0.366391
37700,1,0.754261,0.367366
37710,1,0.756732,0.368338
37720,1,0.757158,0.368533
37730,1,0.942687,0.513308
